# Sims 2 GC Decomp — TU Work Queue
# Generated: 2026-03-29
# 439 TUs | 4654/16211 matched (28%)
# Unmatched functions: 11557
#
# Size distribution (unmatched):
#   <=20 bytes  (getter/setter tier): 517
#   <=100 bytes (easy grind tier):    4355
#   <=500 bytes (medium tier):        9993
#   >500 bytes  (complex tier):       1564
#
# Sorted by TU completion % DESC (closest-to-done first = easiest wins)
# TU_NAME | FUNC_ADDRESS | SIZE | FUNC_NAME | TU_COMPLETION_%
#==========================================================================================

appmain | 0x8039CB14 |    64 | TArray<EVec3, TArrayDefaultAllocator>::TArray(TArray<EVec3, TArrayDefaultAllocator> &) | 23.8%
appmain | 0x8039BEF0 |    76 | _Deque_base<StateMachineStatus *, allocator<StateMachineStatus *> >::_M_create_nodes(StateMachineStatus ***, StateMachineStatus ***) | 23.8%
appmain | 0x8039C664 |    76 | TArray<EVec3, TArrayDefaultAllocator>::Deallocate(void) | 23.8%
appmain | 0x8039C784 |    76 | TArray<ENLatticePoints, TArrayDefaultAllocator>::Construct(ENLatticePoints *, int) | 23.8%
appmain | 0x8039C94C |    76 | TArray<EVec3, TArrayDefaultAllocator>::operator=(TArray<EVec3, TArrayDefaultAllocator> &) | 23.8%
appmain | 0x80005F84 |    80 | PlayerCheats::IsSingleButton(unsigned short) | 23.8%
appmain | 0x8039C304 |    80 | __node_alloc<false, 0>::_M_allocate(unsigned int) | 23.8%
appmain | 0x8039C6F0 |    80 | TArray<ENLatticePoints, TArrayDefaultAllocator>::Destruct(ENLatticePoints *, int) | 23.8%
appmain | 0x8039C040 |    84 | _Deque_base<StateMachineStatus *, allocator<StateMachineStatus *> >::_M_destroy_nodes(StateMachineStatus ***, StateMachineStatus ***) | 23.8%
appmain | 0x8039C998 |    88 | TArray<ENLatticePoints, TArrayDefaultAllocator>::Copy(ENLatticePoints *, ENLatticePoints *, int) | 23.8%
appmain | 0x8039BE88 |   104 | _Base_bitset<3>::_M_do_find_first(unsigned int) const | 23.8%
appmain | 0x80005448 |   116 | ESimsApp::UpdateCheats(void) | 23.8%
appmain | 0x8039C094 |   128 | _Deque_base<StateMachineStatus *, allocator<StateMachineStatus *> >::~_Deque_base(void) | 23.8%
appmain | 0x80003FEC |   136 | ESimsApp::SetNghName(char *) | 23.8%
appmain | 0x8039C354 |   156 | EStream & operator<<<int, TArrayERCharacterAllocator>(EStream &, TArray<int, TArrayERCharacterAllocator> &) | 23.8%
appmain | 0x8039C258 |   172 | __node_alloc<false, 0>::_S_refill(unsigned int) | 23.8%
appmain | 0x8039C588 |   172 | EStream & operator>><int, TArrayERCharacterAllocator>(EStream &, TArray<int, TArrayERCharacterAllocator> &) | 23.8%
appmain | 0x8000574C |   188 | DrawGame(ERC *) | 23.8%
appmain | 0x8039CBA0 |   204 | TArray<ENDummyPoint, TArrayDefaultAllocator>::Copy(ENDummyPoint *, ENDummyPoint *, int) | 23.8%
appmain | 0x80005ACC |   216 | ESimsApp::UpdateReset(void) | 23.8%
appmain | 0x800043C8 |   236 | ESimsApp::Shutdown(void) | 23.8%
appmain | 0x8039CDE4 |   236 | TArray<ENCameraPoint, TArrayDefaultAllocator>::Copy(ENCameraPoint *, ENCameraPoint *, int) | 23.8%
appmain | 0x80004B8C |   244 | ESimsApp::ShowInitialDisplay(void) | 23.8%
appmain | 0x8039BF3C |   260 | _Deque_base<StateMachineStatus *, allocator<StateMachineStatus *> >::_M_initialize_map(unsigned int) | 23.8%
appmain | 0x80005BA4 |   264 | ESimsApp::Update(void) | 23.8%
appmain | 0x8039C468 |   288 | TArray<int, TArrayERCharacterAllocator>::SetSize(int, int) | 23.8%
appmain | 0x8039C828 |   292 | TArray<EVec3, TArrayDefaultAllocator>::SetSize(int, int) | 23.8%
appmain | 0x8039C9F0 |   292 | TArray<ENLatticePoints, TArrayDefaultAllocator>::SetSize(int, int) | 23.8%
appmain | 0x8039CC6C |   300 | TArray<ENDummyPoint, TArrayDefaultAllocator>::SetSize(int, int) | 23.8%
appmain | 0x8039CED0 |   300 | TArray<ENCameraPoint, TArrayDefaultAllocator>::SetSize(int, int) | 23.8%
appmain | 0x8039C114 |   324 | __node_alloc<false, 0>::_S_chunk_alloc(unsigned int, int &) | 23.8%
appmain | 0x80005554 |   412 | ESimsApp::UpdateShaders(float) | 23.8%
appmain | 0x80005D40 |   544 | PlayerCheats::Capture(EController *) | 23.8%
appmain | 0x80005808 |   708 | ESimsApp::UpdateDraw(void) | 23.8%
appmain | 0x80004074 |   716 | ESimsApp::parseCommandLine(void) | 23.8%
appmain | 0x8000602C |   720 | ENgcGetDVDErrorString(int) | 23.8%
appmain | 0x800044C8 |  1732 | ESimsApp::Init(void) | 23.8%
appmain | 0x80004C80 |  1936 | ESimsApp::initContinue(void) | 23.8%

# --- e_resloader [13/55, 23.6%] ---
e_resloader | 0x8030FC90 |    20 | EResourceLoader::EResourceLoader(void) | 23.6%
e_resloader | 0x803C418C |    20 | EFolder::GetBlockOffset(int) const | 23.6%
e_resloader | 0x8030FCA4 |    52 | EResourceLoader::~EResourceLoader(void) | 23.6%
e_resloader | 0x8030FCF0 |    52 | EResLoadCmd::EResLoadCmd(void) | 23.6%
e_resloader | 0x8030FD24 |    56 | EResLoaderMsgQueue::EResLoaderMsgQueue(void) | 23.6%
e_resloader | 0x803103C8 |    72 | EResourceLoaderImpl::TerminateThread(void) | 23.6%
e_resloader | 0x80311310 |    80 | EResourceLoaderImpl::GetUnreferencedResourceCount(void) | 23.6%
e_resloader | 0x80310184 |    92 | EResourceLoaderImpl::IsBusy(void) | 23.6%
e_resloader | 0x80310D4C |    96 | EResourceLoaderImpl::FindResourceManagerInternal(char *) | 23.6%
e_resloader | 0x803111F8 |   104 | EResourceLoaderImpl::FreeUnreferencedResources(void) | 23.6%
e_resloader | 0x8031173C |   108 | EResourceLoaderImpl::Main(void) | 23.6%
e_resloader | 0x80310434 |   124 | EResourceLoaderImpl::Init(void) | 23.6%
e_resloader | 0x803113F0 |   124 | EResourceLoaderImpl::deallocateGlobalIndex(void) | 23.6%
e_resloader | 0x80310CCC |   128 | EResourceLoaderImpl::FindResourceManager(char *) | 23.6%
e_resloader | 0x80311068 |   132 | EResourceLoaderImpl::PrintLoadedResources(char *) | 23.6%
e_resloader | 0x80311174 |   132 | EResourceLoaderImpl::PrintResourceSizes(char *) | 23.6%
e_resloader | 0x80310340 |   136 | EResourceLoaderImpl::Shutdown(void) | 23.6%
e_resloader | 0x803110EC |   136 | EResourceLoaderImpl::PrintResourceSizes(void) | 23.6%
e_resloader | 0x80310FDC |   140 | EResourceLoaderImpl::PrintLoadedResources(void) | 23.6%
e_resloader | 0x80311360 |   144 | EResourceLoaderImpl::GetUnreferencedResourceCount(char *) | 23.6%
e_resloader | 0x80310DAC |   160 | EResourceLoaderImpl::OpenFiles(void) | 23.6%
e_resloader | 0x8031029C |   164 | EResourceLoaderImpl::~EResourceLoaderImpl(void) | 23.6%
e_resloader | 0x80310F34 |   168 | EResourceLoaderImpl::AddRefDelRefAllResources(void) | 23.6%
e_resloader | 0x803104DC |   172 | EResourceLoaderImpl::FlushCommandQueue(void) | 23.6%
e_resloader | 0x8031088C |   172 | EResourceLoaderImpl::Unload(EResourceManager *, unsigned int) | 23.6%
e_resloader | 0x80311260 |   176 | EResourceLoaderImpl::FreeUnreferencedResources(char *) | 23.6%
e_resloader | 0x803101E0 |   188 | EResourceLoaderImpl::EResourceLoaderImpl(void) | 23.6%
e_resloader | 0x80311680 |   188 | EResourceLoaderImpl::getIndexPointer(EString &) | 23.6%
e_resloader | 0x80310588 |   204 | EResourceLoaderImpl::AddManager(EResourceManager *) | 23.6%
e_resloader | 0x8031006C |   208 | EResLoaderMsgQueue::Receive(unsigned int *, bool) | 23.6%
e_resloader | 0x80310654 |   220 | EResourceLoaderImpl::RemoveManager(EResourceManager *) | 23.6%
e_resloader | 0x80310E4C |   232 | EResourceLoaderImpl::CloseArchiveFile(EResourceManager *) | 23.6%
e_resloader | 0x8030FF7C |   240 | EResLoaderMsgQueue::Send(unsigned int, bool) | 23.6%
e_resloader | 0x8030FD5C |   252 | EResLoaderMsgQueue::IsInQueue(EResourceManager *, unsigned int) | 23.6%
e_resloader | 0x80310778 |   276 | EResourceLoaderImpl::Load(EResourceManager *, unsigned int, EFile *, unsigned int, unsigned int, bool) | 23.6%
e_resloader | 0x80310A74 |   284 | EResourceLoaderImpl::ReadData(EResourceManager *, void *, unsigned int, unsigned int, bool, EResLoadCmdResult *) | 23.6%
e_resloader | 0x8030FE58 |   292 | EResLoaderMsgQueue::CollapseDelRef(EResourceManager *, unsigned int) | 23.6%
e_resloader | 0x80310938 |   316 | EResourceLoaderImpl::ReadData(EFile *, void *, unsigned int, unsigned int, bool, EResLoadCmdResult *) | 23.6%
e_resloader | 0x80310B90 |   316 | EResourceLoaderImpl::WriteData(EFile *, void *, unsigned int, unsigned int, bool, EResLoadCmdResult *) | 23.6%
e_resloader | 0x80311A50 |   484 | EResourceLoaderImpl::DoLoadResource(EResourceManager *, unsigned int, EFile *, unsigned int, unsigned int) | 23.6%
e_resloader | 0x8031146C |   532 | EResourceLoaderImpl::allocateGlobalIndex(void) | 23.6%
e_resloader | 0x803117A8 |   680 | EResourceLoaderImpl::ProcessMessage(unsigned int) | 23.6%

# --- e_bitarray [15/64, 23.4%] ---
e_bitarray | 0x802DF8DC |    16 | EBitArray::SetGrowBy(int) | 23.4%
e_bitarray | 0x802E08E0 |    16 | EBitArray::operator[](int) | 23.4%
e_bitarray | 0x802E05A0 |    36 | EBitArray::GetAllocByteCount(void) | 23.4%
e_bitarray | 0x802E08F0 |    36 | EBitArray::operator!=(EBitArray &) const | 23.4%
e_bitarray | 0x802DF51C |    40 | EBitArrayProxy::operator bool(void) | 23.4%
e_bitarray | 0x802DF398 |    44 | EBitArrayProxy::operator=(bool) | 23.4%
e_bitarray | 0x802E011C |    44 | EBitArray::Add(float) | 23.4%
e_bitarray | 0x802E01F0 |    48 | EBitArray::GetFloat(int) const | 23.4%
e_bitarray | 0x802E03C0 |    52 | EBitArray::MaxNumberToUnsignedBits(int) | 23.4%
e_bitarray | 0x802DF6BC |    56 | EBitArray::AllocateMemory(unsigned long) | 23.4%
e_bitarray | 0x802DF6F4 |    56 | EBitArray::FreeMemory(void *) | 23.4%
e_bitarray | 0x802DF7C0 |    60 | EBitArray::Set(int, bool) | 23.4%
e_bitarray | 0x802DF780 |    64 | EBitArray::Get(int) const | 23.4%
e_bitarray | 0x802E0558 |    72 | EBitArray::UnsignedBitsToFloatScaler(int) | 23.4%
e_bitarray | 0x802DFA30 |    76 | EBitArray::Insert(bool, int) | 23.4%
e_bitarray | 0x802E050C |    76 | EBitArray::SignedBitsToFloatScaler(int) | 23.4%
e_bitarray | 0x802E06F8 |    76 | EBitArray::~EBitArray(void) | 23.4%
e_bitarray | 0x802DF544 |    80 | EBitArray::EBitArray(void) | 23.4%
e_bitarray | 0x802DF72C |    84 | EBitArray::Deallocate(void) | 23.4%
e_bitarray | 0x802DF884 |    88 | EBitArray::InvertAll(void) | 23.4%
e_bitarray | 0x802DFC6C |    88 | EBitArray::operator=(EBitArray &) | 23.4%
e_bitarray | 0x802DFAE8 |    92 | EBitArray::Insert(EBitArray &, int, int, int) | 23.4%
e_bitarray | 0x802DF65C |    96 | EBitArray::EBitArray(EBitArray &) | 23.4%
e_bitarray | 0x802DF594 |   100 | EBitArray::EBitArray(int) | 23.4%
e_bitarray | 0x802DF5F8 |   100 | EBitArray::EBitArray(int, int) | 23.4%
e_bitarray | 0x802DFCD4 |   104 | EBitArray::operator|=(EBitArray &) | 23.4%
e_bitarray | 0x802DFD3C |   104 | EBitArray::operator&=(EBitArray &) | 23.4%
e_bitarray | 0x802DFDA4 |   104 | EBitArray::operator^=(EBitArray &) | 23.4%
e_bitarray | 0x802DF3C4 |   108 | EBitArrayProxy::operator|=(bool) | 23.4%
e_bitarray | 0x802DF430 |   108 | EBitArrayProxy::operator&=(bool) | 23.4%
e_bitarray | 0x802DFA7C |   108 | EBitArray::Set(EBitArray &, int, int, int) | 23.4%
e_bitarray | 0x802E00B0 |   108 | EBitArray::Add(unsigned int, int) | 23.4%
e_bitarray | 0x802DFE98 |   116 | EBitArray::Intersection(EBitArray &) const | 23.4%
e_bitarray | 0x802DFBF0 |   124 | EBitArray::Remove(int, int) | 23.4%
e_bitarray | 0x802DF49C |   128 | EBitArrayProxy::operator^=(bool) | 23.4%
e_bitarray | 0x802E0220 |   128 | EBitArray::GetSigned(int, int) const | 23.4%
e_bitarray | 0x802E048C |   128 | EBitArray::FloatToUnsignedBits(float, int) | 23.4%
e_bitarray | 0x802DF7FC |   136 | EBitArray::SetAll(bool) | 23.4%
e_bitarray | 0x802E0670 |   136 | operator>>(EStream &, EBitArray &) | 23.4%
e_bitarray | 0x802DFE0C |   140 | EBitArray::operator==(EBitArray &) const | 23.4%
e_bitarray | 0x802E02A0 |   140 | EBitArray::ToleranceToSignedBits(float) | 23.4%
e_bitarray | 0x802E032C |   148 | EBitArray::ToleranceToUnsignedBits(float) | 23.4%
e_bitarray | 0x802E03F4 |   152 | EBitArray::FloatToSignedBits(float, int) | 23.4%
e_bitarray | 0x802E0148 |   168 | EBitArray::Get(int, int) const | 23.4%
e_bitarray | 0x802DFB44 |   172 | EBitArray::InsertElements(int, int) | 23.4%
e_bitarray | 0x802E05C4 |   172 | operator<<(EStream &, EBitArray &) | 23.4%
e_bitarray | 0x802DFF0C |   208 | EBitArray::Interleave(int, int, int) | 23.4%
e_bitarray | 0x802DFFDC |   208 | EBitArray::Deinterleave(int, int, int) | 23.4%
e_bitarray | 0x802DF8EC |   324 | EBitArray::SetSize(int, int) | 23.4%

# --- neighborhood [26/112, 23.2%] ---
neighborhood | 0x803A5528 |    40 | void partial_sort<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5CAC |    40 | void partial_sort<int *, bool (*)(int &, int &)>(int *, int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x803A6124 |    52 | Neighborhood::~Neighborhood(void) | 23.2%
neighborhood | 0x800CDD40 |    56 | NeighborhoodImpl::FindNeighborByID(int) | 23.2%
neighborhood | 0x803A6178 |    56 | SimpleReconObject<NeighborhoodImpl>::DoStream(ReconBuffer *, int) | 23.2%
neighborhood | 0x800D12A0 |    64 | NeighborhoodImpl::GetLotPosition(int, int *, int *) | 23.2%
neighborhood | 0x803A541C |    64 | void pop_heap<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5BA0 |    64 | void pop_heap<int *, bool (*)(int &, int &)>(int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CE55C |    72 | NeighborhoodImpl::GetNeighborSelector(int) | 23.2%
neighborhood | 0x800D05F8 |    72 | NeighborhoodImpl::GetHouseInfo(NghResFile *, HouseInfo *) | 23.2%
neighborhood | 0x800D18E0 |    72 | NeighborhoodImpl::GetPlayerVisitingAnotherHouse(void) const | 23.2%
neighborhood | 0x800CCD04 |    80 | NeighborhoodImpl::LevelComplete(int) | 23.2%
neighborhood | 0x800CDEE0 |    80 | NeighborhoodImpl::FindNeighborByType(ObjSelector *) | 23.2%
neighborhood | 0x800CCCAC |    84 | NeighborhoodImpl::RelationshipsChanged(Neighbor *) | 23.2%
neighborhood | 0x800CE5A4 |    84 | NeighborhoodImpl::GetNextNeighborID(short) | 23.2%
neighborhood | 0x803A5854 |    84 | void __unguarded_insertion_sort_aux<FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, FamilyImpl * *, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5FE0 |    84 | void __unguarded_insertion_sort_aux<int *, int, bool (*)(int &, int &)>(int *, int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CEC04 |    96 | NeighborhoodImpl::MakeNewFreePlayFamily(int) | 23.2%
neighborhood | 0x800D04C0 |    96 | NeighborhoodImpl::GetFamilyInfo(int, FamilyInfo *) | 23.2%
neighborhood | 0x803A5220 |   100 | int ReconLoadObject<NeighborhoodImpl>(NeighborhoodImpl *, iResFile *, int, short, int *) | 23.2%
neighborhood | 0x803A5748 |   100 | void __unguarded_linear_insert<FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A58A8 |   108 | void __final_insertion_sort<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5998 |   108 | int ReconSaveObject<NeighborhoodImpl>(NeighborhoodImpl *, iResFile *, int, short, int) | 23.2%
neighborhood | 0x803A5EC8 |   108 | void __unguarded_linear_insert<int *, int, bool (*)(int &, int &)>(int *, int, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x803A6034 |   108 | void __final_insertion_sort<int *, bool (*)(int &, int &)>(int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CF724 |   112 | NeighborhoodImpl::GetNumCharacters(void) | 23.2%
neighborhood | 0x800CF54C |   120 | NeighborhoodImpl::AddNewCharacter(Neighbor **) | 23.2%
neighborhood | 0x800CE388 |   128 | NeighborhoodImpl::RemoveNeighbor(Neighbor *) | 23.2%
neighborhood | 0x803A539C |   128 | void make_heap<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5B20 |   128 | void make_heap<int *, bool (*)(int &, int &)>(int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x803A5914 |   132 | void sort<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A60A0 |   132 | void sort<int *, bool (*)(int &, int &)>(int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CDD78 |   136 | NeighborhoodImpl::FindNeighborByGUID(int) | 23.2%
neighborhood | 0x800CE300 |   136 | NeighborhoodImpl::RemoveNeighborRelationships(Neighbor *) | 23.2%
neighborhood | 0x800CEB44 |   152 | NeighborhoodImpl::GetFamilyIndex(Family *) | 23.2%
neighborhood | 0x800D13D4 |   152 | NeighborhoodImpl::NotifyAllNeighbors(WantFear::Notification &, Neighbor *) | 23.2%
neighborhood | 0x800CF9B0 |   156 | NeighborhoodImpl::SetPlayerFamilyInHouse(int) | 23.2%
neighborhood | 0x803A5CD4 |   160 | int * __unguarded_partition<int *, int, bool (*)(int &, int &)>(int *, int *, int, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CF90C |   164 | NeighborhoodImpl::MoveIn(Family *, int) | 23.2%
neighborhood | 0x803A5550 |   164 | FamilyImpl ** __unguarded_partition<FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A57AC |   168 | void __insertion_sort<FamilyImpl **, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x800CCAD8 |   172 | NeighborhoodImpl::NeighborhoodImpl(void) | 23.2%
neighborhood | 0x803A5F34 |   172 | void __insertion_sort<int *, bool (*)(int &, int &)>(int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CE968 |   188 | NeighborhoodImpl::GetFamily(int) | 23.2%
neighborhood | 0x800D0304 |   188 | NeighborhoodImpl::GetHousePrice(cSimulator *) | 23.2%
neighborhood | 0x800CCD54 |   196 | SortFamilyByCreation(Family *&, Family *&) | 23.2%
neighborhood | 0x803A545C |   204 | void __partial_sort<FamilyImpl **, FamilyImpl *, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, FamilyImpl **, FamilyImpl * *, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5BE0 |   204 | void __partial_sort<int *, int, bool (*)(int &, int &)>(int *, int *, int *, int *, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800D0520 |   216 | NeighborhoodImpl::GetHouseInfo(NghResFile *, int, HouseInfo *) | 23.2%
neighborhood | 0x800CDE00 |   224 | NeighborhoodImpl::FindFamilyAndIndexByGUID(int, int &, int &) | 23.2%
neighborhood | 0x800CEF48 |   224 | NeighborhoodImpl::RemoveFamily(Family *) | 23.2%
neighborhood | 0x800CF320 |   232 | NeighborhoodImpl::AddAsPlayerRoommate(Neighbor *) | 23.2%
neighborhood | 0x800D078C |   232 | NeighborhoodImpl::compareHouses(int &, int &) | 23.2%
neighborhood | 0x800CC9E8 |   240 | NeighborList::DeleteAll(void) | 23.2%
neighborhood | 0x800D12E0 |   244 | NeighborhoodImpl::UpdateInstanceVisitorTypes(void) | 23.2%
neighborhood | 0x800CEA24 |   252 | NeighborhoodImpl::GetFamilyInHouse(int) | 23.2%
neighborhood | 0x800D03C0 |   256 | NeighborhoodImpl::GetFamilyInfo(Family *, FamilyInfo *, bool) | 23.2%
neighborhood | 0x800CDC2C |   268 | NeighborhoodImpl::DoStream(ReconBuffer *, int) | 23.2%
neighborhood | 0x800D01F8 |   268 | NeighborhoodImpl::PrepareAndTestLot(StringBuffer &) | 23.2%
neighborhood | 0x800D15B0 |   268 | NeighborhoodImpl::NotifyAllPersons(WantFear::Notification &, Neighbor *) | 23.2%
neighborhood | 0x803A5284 |   280 | void __adjust_heap<FamilyImpl **, int, FamilyImpl *, bool (*)(Family *&, Family *&)>(FamilyImpl **, int, int, FamilyImpl *, bool (*)(Family *&, Family *&)) | 23.2%
neighborhood | 0x803A5A04 |   284 | void __adjust_heap<int *, int, int, bool (*)(int &, int &)>(int *, int, int, int, bool (*)(int &, int &)) | 23.2%
neighborhood | 0x800CCB84 |   296 | NeighborhoodImpl::~NeighborhoodImpl(void) | 23.2%
neighborhood | 0x800CD808 |   296 | NeighborhoodImpl::UpdateFamilyNumbers(void) | 23.2%
neighborhood | 0x800CCE18 |   300 | NeighborhoodImpl::Unload(void) | 23.2%
neighborhood | 0x800CF7D0 |   316 | NeighborhoodImpl::GetFamilyNetWorth(Family *) | 23.2%
neighborhood | 0x800CF408 |   324 | NeighborhoodImpl::RemovePlayerRoommate(void) | 23.2%
neighborhood | 0x800D146C |   324 | NeighborhoodImpl::NotifyAllResidents(WantFear::Notification &, Neighbor *) | 23.2%
neighborhood | 0x800D00AC |   332 | NeighborhoodImpl::UpdateFamilyFriendsCount(Family *) | 23.2%
neighborhood | 0x800D0640 |   332 | NeighborhoodImpl::GetHouseFileInfo(NghResFile *, int *, bool *, bool *, bool *) | 23.2%
neighborhood | 0x800CE408 |   340 | NeighborhoodImpl::SavePersistentData(cXPerson *) | 23.2%
neighborhood | 0x800CF1CC |   340 | NeighborhoodImpl::RemoveFromFamily(Neighbor *) | 23.2%
neighborhood | 0x803A55F4 |   340 | void __introsort_loop<FamilyImpl **, FamilyImpl *, int, bool (*)(Family *&, Family *&)>(FamilyImpl **, FamilyImpl **, FamilyImpl * *, int, bool (*)(Family *&, Family *&)) | 23.2%
